division,year_clean,total_inches,state_grouped,position_grouped
III,junior,66.0,pa,guard
III,freshman,65.0,nj,guard
III,graduate student,70.0,pa,forward
III,senior,66.0,pa,guard
III,senior,68.0,nj,guard
II,sophomore,67.0,oh,guard
II,freshman,65.0,oh,guard
II,freshman,65.0,oh,guard
II,junior,66.0,oh,guard
II,freshman,69.0,oh,forward
II,freshman,68.0,oh,guard
II,sophomore,65.0,oh,guard
II,junior,69.0,oh,guard
II,sophomore,70.0,oh,guard
II,junior,68.0,oh,guard
II,freshman,69.0,oh,guard
II,freshman,64.0,oh,guard
II,senior,71.0,oh,guard
II,freshman,71.0,oh,forward
II,freshman,67.0,mo,guard
II,senior,64.0,ks,guard
II,junior,73.0,mo,forward
II,sophomore,71.0,mo,guard
II,sophomore,65.0,mo,guard
II,freshman,72.0,ia,guard
II,sophomore,71.0,ks,forward
II,junior,70.0,ia,guard
II,sophomore,70.0,ia,guard
II,freshman,70.0,ks,guard
II,sophomore,73.0,mo,forward
II,freshman,73.0,ia,forward
II,freshman,70.0,wi,guard
II,freshman,68.0,mo,guard
II,junior,70.0,ia,guard
II,sophomore,73.0,mo,forward
II,senior,71.0,mo,forward
II,junior,63.0,international,guard
II,sophomore,73.0,ca,forward
II,freshman,63.0,ca,guard
II,freshman,65.0,ca,guard
II,sophomore,67.0,ca,guard
II,senior,68.0,ca,guard
II,junior,66.0,ut,guard
II,sophomore,76.0,international,forward
II,freshman,70.0,in,forward
II,sophomore,67.0,oh,guard
II,junior,66.0,oh,guard
II,senior,69.0,oh,guard
II,sophomore,68.0,oh,guard
II,sophomore,68.0,oh,guard
II,senior,66.0,oh,guard
II,senior,72.0,in,forward
II,junior,68.0,ny,guard
II,freshman,71.0,mi,forward
II,sophomore,73.0,oh,center
II,sophomore,69.0,oh,guard
II,freshman,72.0,oh,forward
II,freshman,68.0,sc,guard
II,junior,71.0,international,forward
II,sophomore,68.0,other,guard
II,freshman,69.0,international,guard
II,senior,65.0,international,guard
II,freshman,71.0,other,forward
II,freshman,65.0,international,guard
II,junior,66.0,other,guard
II,sophomore,75.0,international,forward
II,freshman,72.0,other,forward
II,senior,67.0,mn,guard
II,sophomore,70.0,other,forward
II,freshman,76.0,other,center
II,sophomore,69.0,md,guard
II,sophomore,69.0,oh,guard
II,freshman,67.0,oh,guard
II,sophomore,67.0,oh,guard
II,freshman,66.0,oh,guard
II,senior,67.0,oh,guard
II,junior,71.0,oh,guard
II,senior,68.0,oh,guard
II,freshman,68.0,oh,guard
II,sophomore,71.0,oh,guard
II,freshman,70.0,oh,guard
II,freshman,72.0,oh,forward
II,freshman,66.0,il,guard
II,junior,65.0,oh,guard
II,senior,74.0,oh,forward
II,junior,69.0,international,guard
II,sophomore,70.0,international,guard
II,freshman,68.0,ca,guard
II,senior,72.0,international,forward
II,sophomore,70.0,international,guard
II,senior,69.0,international,guard
II,sophomore,74.0,international,forward
II,senior,71.0,international,guard
II,junior,74.0,international,guard
II,freshman,73.0,international,forward
II,freshman,68.0,international,guard
II,sophomore,69.0,international,guard
II,freshman,66.0,sd,guard
II,sophomore,66.0,wi,guard
II,sophomore,72.0,ia,forward
II,senior,66.0,ks,guard
II,freshman,73.0,sd,forward
II,sophomore,69.0,sd,guard
II,sophomore,63.0,az,guard
II,sophomore,66.0,ne,guard
II,senior,72.0,ok,forward
II,sophomore,69.0,sd,guard
II,sophomore,68.0,sd,guard
II,sophomore,70.0,ia,guard
II,junior,70.0,sd,guard
II,sophomore,72.0,sd,forward
II,graduate student,67.0,ne,guard
II,sophomore,70.0,mn,guard
II,freshman,71.0,ia,forward
II,sophomore,72.0,mn,forward
II,freshman,72.0,mn,forward
II,senior,66.0,sd,guard
II,sophomore,69.0,sd,guard
II,senior,67.0,az,guard
II,senior,72.0,other,guard
II,graduate student,72.0,az,forward
II,junior,71.0,sd,forward
II,senior,70.0,co,guard
II,senior,69.0,sd,guard
II,senior,67.0,wi,guard
II,graduate student,74.0,co,forward
II,freshman,68.0,co,guard
II,freshman,71.0,az,guard
II,freshman,71.0,co,guard
II,freshman,66.0,mn,guard
II,sophomore,73.0,az,forward
II,freshman,76.0,co,forward
II,freshman,70.0,sd,guard
I,graduate student,64.0,mo,guard
I,freshman,74.0,il,forward
I,senior,68.0,wi,guard
I,sophomore,70.0,in,guard
I,sophomore,65.0,mo,guard
I,graduate student,69.0,mo,guard
I,sophomore,73.0,il,guard
I,junior,76.0,va,center
I,junior,72.0,il,forward
I,sophomore,68.0,mo,guard
I,graduate student,69.0,mo,guard
I,sophomore,68.0,ks,guard
I,freshman,72.0,ia,forward
II,freshman,68.0,il,guard
II,sophomore,69.0,wi,guard
II,freshman,69.0,il,guard
II,sophomore,66.0,il,guard
II,junior,66.0,il,guard
II,junior,72.0,in,forward
II,freshman,72.0,il,guard
II,freshman,69.0,wi,guard
II,junior,68.0,il,guard
II,junior,68.0,il,guard
II,junior,70.0,wi,guard
II,freshman,71.0,il,guard
II,junior,72.0,il,forward
II,junior,67.0,sd,guard
II,freshman,71.0,wa,guard
II,sophomore,69.0,other,guard
II,sophomore,70.0,co,forward
II,freshman,70.0,co,guard
II,sophomore,67.0,mn,guard
II,sophomore,67.0,other,guard
II,sophomore,67.0,wa,guard
II,sophomore,69.0,tn,guard
II,freshman,72.0,other,guard
II,junior,71.0,co,forward
II,freshman,70.0,tx,guard
II,freshman,70.0,co,guard
II,sophomore,72.0,wa,center
II,freshman,73.0,wi,center
II,freshman,72.0,other,forward
II,junior,65.0,oh,guard
II,senior,68.0,pa,guard
II,freshman,70.0,oh,other
II,junior,70.0,oh,guard
II,senior,73.0,international,forward
II,sophomore,70.0,oh,guard
II,sophomore,67.0,oh,guard
II,junior,71.0,oh,guard
II,junior,70.0,oh,guard
II,junior,72.0,oh,guard
II,sophomore,68.0,oh,guard
II,freshman,71.0,oh,forward
II,senior,68.0,oh,guard
II,senior,67.0,international,guard
II,freshman,70.0,ca,guard
II,sophomore,69.0,ca,guard
II,junior,70.0,ca,forward
II,sophomore,69.0,ca,guard
II,junior,64.0,ca,guard
II,sophomore,63.0,ca,guard
II,sophomore,71.0,ca,guard
II,sophomore,64.0,ca,guard
II,senior,68.0,ca,guard
II,sophomore,67.0,ca,guard
II,sophomore,67.0,ca,guard
II,sophomore,72.0,ca,forward
II,junior,73.0,ca,forward
II,senior,74.0,international,forward
II,junior,68.0,ca,guard
II,senior,65.0,az,guard
II,graduate student,68.0,international,guard
II,junior,70.0,ca,guard
II,freshman,68.0,ca,guard
II,graduate student,73.0,ca,forward
II,freshman,72.0,ca,guard
II,freshman,69.0,ca,guard
II,freshman,74.0,ca,center
II,freshman,68.0,other,guard
II,junior,67.0,wa,guard
II,freshman,72.0,az,guard
II,graduate student,69.0,ca,forward
II,junior,70.0,international,guard
II,junior,75.0,mo,center
II,sophomore,73.0,ca,forward
II,sophomore,60.0,ga,guard
II,sophomore,66.0,ga,guard
II,freshman,71.0,ga,forward
II,freshman,70.0,ga,guard
II,sophomore,68.0,al,guard
II,freshman,73.0,fl,center
II,freshman,67.0,ga,guard
II,junior,70.0,sc,guard
II,sophomore,73.0,ga,center
II,sophomore,67.0,ga,guard
II,freshman,70.0,ga,forward
II,junior,70.0,tx,guard
II,sophomore,67.0,ga,guard
II,freshman,67.0,ga,guard
II,freshman,68.0,ga,guard
II,sophomore,73.0,ga,center
II,freshman,72.0,ga,center
II,freshman,74.0,tn,center
II,senior,68.0,tx,guard
II,freshman,67.0,ok,guard
II,senior,67.0,ok,guard
II,junior,74.0,international,forward
II,senior,65.0,international,guard
II,sophomore,65.0,ks,guard
II,senior,69.0,international,guard
II,senior,69.0,ok,forward
II,freshman,69.0,ok,guard
II,junior,70.0,international,guard
II,junior,67.0,id,guard
II,junior,70.0,ok,guard
II,freshman,66.0,tx,guard
II,freshman,72.0,international,guard
II,junior,66.0,other,guard
II,junior,71.0,ok,guard
II,sophomore,73.0,international,center
II,senior,68.0,international,guard
II,freshman,71.0,international,forward
II,senior,71.0,ne,guard
II,senior,66.0,tn,guard
II,sophomore,75.0,ar,forward
II,sophomore,71.0,ar,guard
II,freshman,74.0,oh,center
II,sophomore,66.0,ar,guard
II,sophomore,70.0,ar,guard
II,sophomore,73.0,tn,guard
II,senior,72.0,ar,guard
II,senior,68.0,al,guard
II,graduate student,68.0,nc,guard
II,senior,70.0,mo,guard
II,graduate student,78.0,international,center
II,sophomore,68.0,sc,guard
II,junior,66.0,ga,guard
II,freshman,67.0,international,guard
II,sophomore,68.0,tn,guard
II,junior,71.0,international,guard
II,freshman,67.0,ga,guard
II,sophomore,65.0,nc,guard
II,sophomore,72.0,ga,guard
II,freshman,70.0,ga,guard
II,freshman,70.0,ga,guard
II,sophomore,69.0,ga,forward
II,junior,66.0,ga,guard
II,junior,73.0,tn,forward
III,senior,69.0,ca,forward
III,sophomore,64.0,pa,guard
III,senior,65.0,pa,guard
III,sophomore,63.0,ny,guard
III,sophomore,64.0,pa,guard
III,freshman,67.0,oh,guard
III,freshman,68.0,md,guard
III,junior,71.0,ny,guard
III,sophomore,65.0,ny,guard
III,sophomore,70.0,sc,guard
III,freshman,73.0,ny,forward
III,junior,70.0,ny,forward
III,sophomore,64.0,oh,guard
III,freshman,69.0,international,forward
III,sophomore,64.0,md,guard
III,sophomore,64.0,or,guard
III,sophomore,67.0,ca,guard
III,senior,67.0,ny,guard
III,senior,66.0,co,guard
III,senior,65.0,co,guard
III,sophomore,71.0,ny,center
III,junior,71.0,fl,forward
III,freshman,65.0,tx,guard
III,senior,65.0,ny,guard
III,senior,70.0,ny,guard
III,sophomore,67.0,ny,guard
III,junior,71.0,ny,forward
III,senior,69.0,ny,guard
III,sophomore,71.0,ny,forward
III,sophomore,65.0,ny,guard
III,freshman,64.0,fl,guard
III,freshman,63.0,il,guard
III,junior,65.0,ny,guard
III,freshman,69.0,az,forward
III,freshman,74.0,ny,center
III,sophomore,74.0,az,center
III,junior,66.0,ky,guard
III,sophomore,66.0,ky,guard
III,senior,69.0,ky,guard
III,sophomore,69.0,tn,guard
III,sophomore,66.0,ky,guard
III,freshman,66.0,in,guard
III,freshman,66.0,ky,guard
III,freshman,74.0,ky,forward
III,junior,71.0,ky,forward
III,sophomore,70.0,ky,forward
III,freshman,69.0,ky,forward
III,freshman,74.0,ky,forward
II,junior,69.0,ny,guard
II,junior,67.0,ny,guard
II,junior,64.0,ny,guard
II,freshman,70.0,ny,guard
II,freshman,66.0,ma,guard
II,sophomore,69.0,ny,forward
II,freshman,72.0,ny,guard
II,junior,72.0,il,guard
II,freshman,70.0,ny,guard
II,fifth year,70.0,mi,forward
II,junior,66.0,ny,guard
II,graduate student,66.0,ny,guard
II,junior,72.0,ny,forward
II,junior,73.0,ny,forward
II,senior,72.0,ny,forward
II,junior,71.0,md,forward
II,junior,66.0,ca,guard
II,sophomore,69.0,ny,forward
II,senior,63.0,ca,guard
II,sophomore,65.0,ca,guard
II,sophomore,66.0,ca,guard
II,freshman,67.0,ca,guard
II,sophomore,64.0,ca,guard
II,senior,66.0,ca,guard
II,sophomore,66.0,ca,forward
II,sophomore,72.0,ca,forward
II,sophomore,66.0,tx,forward
II,sophomore,72.0,az,forward
II,sophomore,73.0,tx,forward
II,junior,67.0,tx,guard
II,junior,68.0,tx,guard
II,sophomore,68.0,tx,guard
II,freshman,69.0,tx,guard
II,junior,66.0,tx,guard
II,sophomore,70.0,tx,guard
II,freshman,71.0,tx,forward
II,sophomore,74.0,tx,center
II,freshman,69.0,tx,guard
II,freshman,69.0,tx,guard
II,senior,73.0,tx,forward
II,sophomore,73.0,tx,center
II,sophomore,66.0,ok,guard
II,sophomore,72.0,ok,forward
II,freshman,67.0,ks,guard
II,junior,68.0,ks,guard
II,sophomore,71.0,tx,forward
II,freshman,69.0,ok,guard
II,sophomore,65.0,ok,guard
II,junior,72.0,ok,forward
II,junior,69.0,ok,guard
II,junior,71.0,az,forward
II,freshman,64.0,ok,guard
II,sophomore,69.0,tx,guard
II,freshman,70.0,ok,guard
II,junior,68.0,ok,guard
II,freshman,69.0,ks,guard
II,junior,74.0,ne,forward
II,junior,68.0,ok,guard
II,junior,73.0,mo,forward
II,senior,69.0,mi,guard
II,junior,67.0,ia,guard
II,freshman,67.0,ok,guard
II,freshman,67.0,mo,guard
II,senior,67.0,ks,guard
II,senior,65.0,in,guard
II,freshman,67.0,ok,guard
II,sophomore,67.0,ok,guard
II,sophomore,74.0,ok,forward
II,junior,67.0,ok,guard
II,junior,74.0,ok,forward
II,senior,70.0,mo,forward
II,junior,73.0,international,forward
II,senior,66.0,tn,guard
II,freshman,65.0,wv,guard
II,freshman,67.0,tn,guard
II,sophomore,70.0,tn,guard
II,freshman,69.0,va,guard
II,junior,67.0,tn,guard
II,senior,71.0,va,forward
II,sophomore,69.0,nc,guard
II,freshman,71.0,va,forward
II,junior,70.0,tn,guard
II,sophomore,73.0,va,center
II,sophomore,70.0,tn,forward
II,sophomore,73.0,tn,guard
III,sophomore,64.0,other,guard
III,junior,68.0,pa,guard
III,senior,64.0,pa,guard
III,graduate student,61.0,pa,guard
III,senior,64.0,pa,guard
III,senior,70.0,nj,guard
III,freshman,66.0,md,guard
III,sophomore,68.0,fl,forward
III,freshman,66.0,tn,guard
III,freshman,59.0,pa,guard
III,freshman,67.0,pa,guard
III,senior,67.0,ny,guard
III,freshman,66.0,nj,guard
III,freshman,72.0,nc,guard
III,freshman,68.0,pa,guard
III,sophomore,67.0,va,guard
III,sophomore,65.0,sc,guard
III,freshman,69.0,wv,forward
III,sophomore,64.0,pa,guard
III,junior,69.0,pa,forward
III,junior,66.0,pa,guard
III,junior,66.0,pa,guard
III,sophomore,63.0,pa,guard
III,junior,69.0,nj,guard
III,junior,66.0,pa,guard
III,junior,65.0,pa,guard
III,freshman,66.0,pa,guard
III,senior,71.0,other,forward
III,junior,69.0,pa,guard
III,freshman,68.0,pa,guard
III,freshman,73.0,pa,forward
II,junior,66.0,al,guard
II,junior,64.0,sc,guard
II,senior,66.0,sc,guard
II,sophomore,66.0,nc,guard
II,junior,70.0,ga,guard
II,junior,67.0,other,guard
II,junior,71.0,nc,guard
II,sophomore,65.0,sc,guard
II,junior,67.0,sc,guard
II,junior,68.0,sc,guard
II,senior,72.0,al,forward
II,junior,65.0,sc,guard
II,junior,65.0,ca,guard
II,senior,67.0,ca,guard
II,sophomore,70.0,ca,guard
II,junior,68.0,ca,guard
II,sophomore,64.0,ca,guard
II,junior,68.0,ca,guard
II,junior,68.0,ca,forward
II,senior,73.0,wi,forward
II,freshman,72.0,ca,forward
II,freshman,68.0,ca,guard
II,junior,72.0,ca,forward
II,senior,68.0,ca,guard
II,sophomore,67.0,ca,guard
II,senior,73.0,ca,forward
II,graduate student,68.0,ca,guard
II,graduate student,69.0,ca,guard
II,sophomore,67.0,ca,guard
II,sophomore,73.0,ca,forward
II,freshman,65.0,ca,guard
II,sophomore,67.0,ca,guard
II,junior,67.0,ca,guard
II,senior,70.0,ca,guard
II,graduate student,67.0,ca,guard
II,freshman,69.0,ca,guard
II,junior,73.0,ca,forward
II,sophomore,70.0,ca,forward
II,freshman,63.0,ca,guard
II,freshman,73.0,ca,forward
II,junior,72.0,ca,forward
II,freshman,65.0,wa,guard
II,graduate student,74.0,ok,forward
II,sophomore,67.0,ca,guard
II,freshman,61.0,ca,guard
II,freshman,66.0,ok,guard
II,senior,71.0,international,guard
II,freshman,66.0,ok,guard
II,senior,71.0,ok,guard
II,sophomore,70.0,tx,guard
II,senior,71.0,ok,forward
II,sophomore,75.0,tx,forward
II,sophomore,72.0,ok,guard
II,sophomore,72.0,ok,forward
II,freshman,71.0,ok,forward
II,graduate student,67.0,ok,guard
II,freshman,74.0,ok,forward
II,sophomore,75.0,tx,forward
II,freshman,74.0,ok,forward
II,freshman,73.0,tx,forward
II,sophomore,69.0,ca,guard
II,freshman,71.0,ut,guard
II,sophomore,69.0,ut,guard
II,senior,67.0,ut,guard
II,sophomore,71.0,ut,forward
II,junior,70.0,ut,forward
II,senior,67.0,ut,guard
II,freshman,73.0,other,guard
II,freshman,68.0,ut,guard
II,graduate student,73.0,other,forward
II,senior,68.0,ut,guard
II,sophomore,67.0,other,guard
III,freshman,64.0,ma,forward
III,freshman,67.0,nh,forward
III,senior,64.0,ma,guard
III,sophomore,64.0,ma,guard
III,freshman,62.0,ma,guard
III,freshman,70.0,or,center
III,sophomore,65.0,other,guard
III,senior,68.0,nj,forward
III,sophomore,64.0,ny,guard
III,junior,63.0,ma,guard
III,freshman,66.0,ct,guard
III,senior,67.0,ma,forward
III,sophomore,72.0,nh,forward
III,sophomore,64.0,ct,guard
II,freshman,67.0,ga,guard
II,sophomore,65.0,ca,guard
II,junior,70.0,international,forward
II,sophomore,68.0,ca,guard
II,junior,69.0,az,guard
II,sophomore,69.0,other,guard
II,freshman,71.0,other,guard
II,graduate student,69.0,ca,guard
II,freshman,74.0,ca,forward
II,junior,73.0,ca,forward
II,junior,73.0,wa,forward
II,sophomore,67.0,ca,guard
II,junior,70.0,international,forward
II,sophomore,71.0,co,forward
II,sophomore,70.0,ca,forward
II,freshman,65.0,mi,guard
II,senior,69.0,mi,guard
II,senior,69.0,mi,guard
II,freshman,66.0,mi,guard
II,senior,69.0,ca,guard
II,junior,65.0,mi,guard
II,freshman,72.0,mi,forward
II,freshman,74.0,international,center
II,freshman,71.0,mi,forward
II,sophomore,69.0,in,forward
II,sophomore,72.0,mi,forward
II,sophomore,72.0,in,forward
II,junior,69.0,mi,forward
II,freshman,74.0,mi,forward
II,senior,70.0,ia,forward
II,freshman,69.0,mi,guard
II,freshman,69.0,mi,guard
II,freshman,68.0,oh,forward
II,junior,69.0,wi,guard
II,junior,66.0,il,guard
II,sophomore,69.0,il,guard
II,senior,69.0,mi,forward
II,sophomore,70.0,wi,forward
II,junior,69.0,il,guard
II,senior,66.0,ca,guard
II,freshman,74.0,mi,forward
II,junior,74.0,in,forward
II,junior,66.0,in,guard
II,senior,72.0,in,forward
II,junior,73.0,mi,forward
II,freshman,66.0,pa,guard
II,sophomore,66.0,pa,guard
II,junior,66.0,pa,guard
II,freshman,71.0,pa,forward
II,senior,71.0,pa,forward
II,sophomore,70.0,oh,forward
II,senior,72.0,pa,forward
II,sophomore,71.0,oh,guard
II,freshman,74.0,pa,forward
II,sophomore,67.0,pa,guard
II,junior,73.0,oh,forward
II,freshman,70.0,pa,forward
II,graduate student,73.0,ca,forward
II,senior,72.0,in,guard
II,sophomore,66.0,il,guard
II,junior,74.0,il,forward
II,sophomore,69.0,il,guard
II,freshman,69.0,in,guard
II,junior,67.0,in,guard
II,graduate student,65.0,in,guard
II,junior,67.0,in,guard
II,junior,71.0,in,guard
II,junior,70.0,tx,guard
II,junior,67.0,ga,guard
II,freshman,71.0,in,forward
II,junior,66.0,il,guard
II,junior,72.0,ok,forward
II,junior,74.0,wi,forward
III,graduate student,72.0,ct,forward
III,sophomore,70.0,ma,guard
III,freshman,70.0,pa,guard
III,junior,69.0,ny,guard
III,senior,67.0,pa,guard
III,sophomore,70.0,nj,guard
III,sophomore,68.0,ct,guard
III,junior,67.0,ma,guard
III,senior,71.0,md,forward
III,senior,71.0,nj,guard
III,graduate student,71.0,other,forward
III,sophomore,71.0,ny,forward
III,freshman,64.0,va,guard
III,graduate student,68.0,nj,guard
III,sophomore,72.0,nj,forward
III,sophomore,67.0,nj,guard
I,senior,75.0,al,forward
I,junior,73.0,ms,guard
I,senior,73.0,tx,guard
I,freshman,76.0,ms,center
I,senior,68.0,ms,guard
I,senior,77.0,ms,center
I,graduate student,65.0,ms,guard
I,senior,78.0,ca,forward
I,sophomore,66.0,ms,guard
I,freshman,67.0,tx,guard
I,sophomore,72.0,ms,guard
I,junior,72.0,md,guard
I,sophomore,74.0,ms,forward
I,freshman,67.0,ms,guard
I,sophomore,74.0,ms,forward
I,junior,67.0,mn,guard
I,fifth year,69.0,al,guard
I,sophomore,70.0,ga,guard
I,senior,66.0,ga,guard
I,junior,72.0,al,forward
I,fifth year,66.0,al,guard
I,sophomore,72.0,al,forward
I,sophomore,70.0,ga,guard
I,fifth year,62.0,tn,guard
I,junior,72.0,tn,forward
I,graduate student,72.0,ms,forward
I,freshman,71.0,al,forward
I,freshman,65.0,international,guard
I,junior,73.0,al,forward
I,junior,72.0,pa,guard
I,freshman,67.0,ga,guard
I,freshman,74.0,md,forward
I,junior,71.0,nc,guard
I,freshman,74.0,fl,forward
I,junior,74.0,md,forward
I,junior,76.0,va,forward
I,graduate student,67.0,international,guard
I,freshman,74.0,international,forward
I,sophomore,73.0,va,forward
I,junior,72.0,international,guard
I,junior,68.0,nc,guard
I,senior,73.0,pa,guard
I,junior,76.0,international,center
I,junior,73.0,va,forward
III,freshman,66.0,oh,guard
III,senior,64.0,pa,guard
III,freshman,67.0,oh,guard
III,sophomore,72.0,oh,guard
III,junior,69.0,oh,guard
III,senior,70.0,pa,forward
III,sophomore,67.0,oh,guard
III,freshman,66.0,oh,guard
III,junior,68.0,oh,guard
III,freshman,72.0,pa,forward
III,sophomore,69.0,oh,guard
III,freshman,70.0,oh,forward
III,graduate student,72.0,oh,guard
III,sophomore,70.0,oh,guard
III,freshman,70.0,ma,guard
III,freshman,69.0,oh,guard
III,sophomore,76.0,pa,center
III,sophomore,63.0,ny,guard
III,sophomore,61.0,ny,guard
III,senior,70.0,ny,guard
III,senior,65.0,ny,guard
III,sophomore,67.0,ny,guard
III,freshman,68.0,nh,guard
III,junior,69.0,ny,guard
III,sophomore,72.0,ny,forward
III,junior,66.0,ny,guard
III,senior,69.0,ny,forward
III,sophomore,64.0,ny,guard
III,freshman,68.0,ny,forward
III,sophomore,70.0,oh,forward
III,sophomore,71.0,il,guard
III,senior,64.0,ca,guard
III,freshman,68.0,ky,guard
III,junior,65.0,il,guard
III,junior,69.0,nj,guard
III,sophomore,71.0,ma,forward
III,sophomore,70.0,il,forward
III,senior,69.0,il,guard
III,freshman,71.0,nj,forward
III,senior,73.0,fl,forward
III,senior,73.0,il,forward
III,senior,74.0,ma,forward
III,freshman,68.0,ny,guard
III,senior,68.0,md,guard
III,senior,72.0,il,forward
III,freshman,71.0,tn,guard
III,graduate student,71.0,ct,forward
III,junior,66.0,va,guard
III,freshman,63.0,va,guard
III,junior,74.0,ct,forward
III,sophomore,73.0,nc,center
II,sophomore,68.0,sc,guard
II,sophomore,68.0,va,guard
II,junior,67.0,nc,forward
II,senior,67.0,nc,guard
II,freshman,66.0,nc,guard
II,junior,69.0,wa,guard
II,senior,69.0,nc,forward
II,junior,75.0,international,center
II,freshman,73.0,tx,forward
II,senior,62.0,sc,guard
II,junior,73.0,nc,forward
II,graduate student,72.0,nc,forward
II,freshman,70.0,wi,forward
III,junior,63.0,pa,guard
III,sophomore,67.0,pa,guard
III,freshman,65.0,pa,guard
III,sophomore,70.0,pa,forward
III,freshman,69.0,pa,guard
III,sophomore,64.0,pa,guard
III,freshman,69.0,pa,forward
III,sophomore,65.0,pa,guard
III,sophomore,68.0,pa,guard
III,sophomore,68.0,pa,guard
III,freshman,65.0,md,guard
III,freshman,63.0,ct,guard
III,sophomore,68.0,nh,guard
